N,P,K,pH,S,Zn,Fe,Cu,Mn,B,OM,Fertility
0.7419354838709677,0.13919413919413923,0.28032544378698226,0.7499999999999992,0.1311244272118435,0.2627737226277373,0.21014782261286455,0.014354066985645933,0.39584415584415583,0.009433962264150952,0.10937500000000003,1
0.3196480938416422,0.3369963369963371,0.2492603550295858,0.6249999999999996,0.2932675361297145,0.37956204379562053,0.18218138234119058,0.2583732057416268,0.36987012987012985,0.11320754716981131,0.14843750000000006,0
0.8533724340175953,0.21978021978021986,0.34393491124260356,0.45535714285714307,0.3073669369051816,0.2773722627737227,0.26368357970435474,0.07655502392344499,0.37610389610389605,0.08490566037735849,0.12500000000000003,1
0.33724340175953077,0.2564102564102565,0.2492603550295858,0.4642857142857143,0.3144166372929151,0.4087591240875913,0.18777467039552537,0.023923444976076565,0.44883116883116886,0.07547169811320756,0.31250000000000006,0
0.9618768328445748,0.15384615384615388,0.4992603550295858,0.6160714285714284,0.39196334155798385,0.39416058394160597,0.17818617658809427,0.07655502392344499,0.42857142857142855,0.028301886792452827,0.5156250000000001,1
0.3548387096774194,0.21978021978021986,0.23446745562130178,0.446428571428571,0.2016214310891787,0.39416058394160597,0.2572912504994007,0.033492822966507185,0.42649350649350654,0.03773584905660378,0.38281250000000006,0
0.9824046920821115,0.28571428571428575,0.2492603550295858,0.5178571428571425,0.23686993302784634,0.2627737226277373,0.27327207351178584,0.4736842105263159,0.40155844155844156,0.0660377358490566,0.12500000000000003,1
0.6510263929618768,0.3663003663003664,0.34393491124260356,0.3660714285714284,0.1663729291505111,0.2627737226277373,0.17818617658809427,0.06220095693779905,0.3807792207792208,0.14150943396226415,0.10937500000000003,1
0.9266862170087976,0.3150183150183151,0.29659763313609466,0.5,0.1311244272118435,0.2773722627737227,0.19416699960047942,0.09569377990430622,0.38649350649350644,0.12264150943396226,0.31250000000000006,1
0.8152492668621701,0.12454212454212456,0.38979289940828404,0.4017857142857141,0.3778639407825168,0.24817518248175185,0.202157411106672,0.0430622009569378,0.39220779220779217,0.009433962264150952,0.5156250000000001,1
0.24633431085043989,0.3369963369963371,0.4223372781065089,0.6607142857142854,0.4554106450475855,0.4087591240875913,0.17738713543747503,0.8947368421052632,0.3979220779220779,0.03773584905660378,0.5000000000000001,0
0.8533724340175953,0.28571428571428575,0.2492603550295858,0.5357142857142857,0.2016214310891787,0.2773722627737227,0.25809029165001995,0.1722488038277512,0.40155844155844156,0.056603773584905655,0.21875000000000003,1
0.501466275659824,0.41758241758241765,0.28032544378698226,0.6160714285714284,0.23686993302784634,0.2919708029197081,0.25888933280063925,0.368421052631579,0.4322077922077922,0.0660377358490566,0.039062500000000014,0
0.5953079178885631,0.21978021978021986,0.1871301775147929,0.6071428571428571,0.2932675361297145,0.39416058394160597,0.18777467039552537,0.004784688995215315,0.38597402597402597,0.08490566037735849,0.10937500000000003,0
0.33724340175953077,0.15384615384615388,0.35872781065088755,0.5803571428571427,0.2016214310891787,0.36496350364963515,0.1965641230523372,0.26315789473684215,0.3812987012987013,0.12264150943396226,0.08593750000000003,0
0.501466275659824,0.2051282051282052,0.5155325443786982,0.6517857142857141,0.2932675361297145,0.37956204379562053,0.202157411106672,0.30622009569377995,0.39324675324675323,0.11320754716981131,0.2890625000000001,0
0.11730205278592376,0.3369963369963371,0.34393491124260356,0.6428571428571429,0.3778639407825168,0.2919708029197081,0.3379944067119457,0.35406698564593303,0.39584415584415583,0.14150943396226415,0.5156250000000001,0
0.44868035190615835,0.21978021978021986,0.38979289940828404,0.6517857142857141,0.4554106450475855,0.2919708029197081,0.25809029165001995,0.16267942583732056,0.44831168831168833,0.1792452830188679,0.5000000000000001,0
0.17008797653958943,0.28571428571428575,0.5939349112426036,0.6964285714285711,0.39196334155798385,0.45255474452554756,0.17898521773871356,0.6937799043062202,0.4228571428571429,0.009433962264150952,0.7265625000000002,0
0.5747800586510264,0.2051282051282052,0.4371301775147929,0.6071428571428571,0.2016214310891787,0.39416058394160597,0.18777467039552537,0.48325358851674644,0.37662337662337664,0.07547169811320756,0.7734375000000002,0
0.501466275659824,1.0,0.5628698224852071,0.544642857142857,0.23686993302784634,0.37956204379562053,0.1965641230523372,0.26315789473684215,0.38805194805194804,0.03773584905660378,0.5625000000000002,0
0.0,0.3150183150183151,0.1871301775147929,0.4374999999999998,0.15227352837504404,0.39416058394160597,0.19736316420295646,0.30622009569377995,0.3755844155844156,0.056603773584905655,0.5625000000000002,0
0.6304985337243402,0.2564102564102565,0.125,0.446428571428571,0.2298202326401128,0.39416058394160597,0.2820615261685977,0.35885167464114837,0.4587012987012987,0.0660377358490566,0.12500000000000003,0
0.4281524926686217,0.2051282051282052,0.23446745562130178,0.5267857142857137,0.2509693338033134,0.2627737226277373,0.2572912504994007,0.0,0.4535064935064935,0.01886792452830189,0.14843750000000006,0
0.2991202346041056,0.3956043956043957,0.20340236686390534,0.48214285714285676,0.2016214310891787,0.24817518248175185,0.2572912504994007,0.40191387559808617,0.3812987012987013,0.028301886792452827,0.3359375000000001,0
0.5747800586510264,0.28571428571428575,0.2492603550295858,0.544642857142857,0.2932675361297145,0.4087591240875913,0.17818617658809427,0.40191387559808617,0.37662337662337664,0.028301886792452827,0.5390625000000001,0
0.33724340175953077,0.15384615384615388,0.4223372781065089,0.35714285714285715,0.39196334155798385,0.39416058394160597,0.17898521773871356,0.35406698564593303,0.4088311688311688,0.11320754716981131,0.5156250000000001,0
0.44868035190615835,0.28571428571428575,0.34393491124260356,0.49107142857142877,0.2016214310891787,0.2335766423357665,0.18777467039552537,0.25358851674641153,0.37610389610389605,0.03773584905660378,0.039062500000000014,0
0.06158357771260997,0.21978021978021986,0.4371301775147929,0.5357142857142857,0.3778639407825168,0.2335766423357665,0.2572912504994007,0.16267942583732056,0.4223376623376624,0.11320754716981131,0.01562500000000001,0
0.5747800586510264,0.3150183150183151,0.4223372781065089,0.5178571428571425,0.3376806485724357,0.45255474452554756,0.5465441470235717,0.7033492822966507,0.44259740259740266,0.6320754716981131,0.0,0
0.3548387096774194,0.3369963369963371,0.5939349112426036,0.446428571428571,0.48642932675361306,0.6423357664233579,0.3531761885737115,0.36363636363636365,0.6612987012987013,0.3962264150943396,0.3046875000000001,0
0.5571847507331378,0.23443223443223446,0.34393491124260356,0.48214285714285676,0.6781811772999647,0.7737226277372266,0.6240511386336396,0.6889952153110048,0.4945454545454546,0.24528301886792453,0.07812500000000001,0
0.26392961876832843,0.28571428571428575,0.2492603550295858,0.6964285714285711,0.31653154740923517,1.0,0.48821414302836597,0.8516746411483255,0.3844155844155844,0.46226415094339623,0.38281250000000006,0
0.4838709677419355,0.3369963369963371,0.4223372781065089,0.6339285714285708,0.5717307014451886,0.6715328467153286,0.42269276867758687,0.5550239234449761,0.6825974025974026,0.33962264150943394,0.22656250000000003,0
0.44868035190615835,0.380952380952381,0.2492603550295858,0.6160714285714284,0.40112795206203744,0.5985401459854016,0.7071514182980423,0.2583732057416268,0.9574025974025974,0.1792452830188679,0.14843750000000006,0
0.28152492668621704,0.2710622710622711,0.23446745562130178,0.5357142857142857,0.7416284807895664,0.4087591240875913,0.5833000399520575,0.33971291866028713,0.6015584415584415,0.2641509433962264,0.7578125000000002,0
0.6129032258064516,0.3369963369963371,0.29659763313609466,0.42857142857142855,0.27352837504406063,0.3211678832116789,0.3475829005193767,0.6028708133971292,0.6477922077922078,0.5943396226415093,0.4531250000000001,0
0.4838709677419355,0.28571428571428575,0.40606508875739644,0.5714285714285714,0.5287275290800142,0.8029197080291973,0.6256492209348781,0.7894736842105263,0.4945454545454546,0.6981132075471698,0.22656250000000003,0
0.7771260997067448,0.3150183150183151,0.2655325443786982,0.42857142857142855,0.7839266831159676,0.5839416058394161,0.4035157810627247,0.2679425837320575,0.5932467532467532,0.4811320754716981,0.5312500000000001,1
0.6510263929618768,0.17582417582417587,0.38979289940828404,0.6607142857142854,0.4229820232640113,0.6423357664233579,0.7231322413104274,0.35885167464114837,0.438961038961039,0.3962264150943396,0.3046875000000001,0
0.4662756598240469,0.3369963369963371,0.28032544378698226,0.6249999999999996,0.3376806485724357,0.45255474452554756,0.5833000399520575,0.5885167464114833,0.9080519480519481,0.2641509433962264,0.0,0
0.6304985337243402,0.380952380952381,0.4223372781065089,0.6160714285714284,0.21008107155445896,0.7299270072992702,0.6240511386336396,0.8421052631578948,0.48935064935064937,0.33962264150943394,0.38281250000000006,0
0.2991202346041056,0.15384615384615388,0.2492603550295858,0.6964285714285711,0.5075784279168136,0.42335766423357674,0.38513783459848183,0.28708133971291866,0.5688311688311689,0.23584905660377356,0.22656250000000003,0
0.6129032258064516,0.2051282051282052,0.17233727810650887,0.5357142857142857,0.6140289037715897,0.5839416058394161,0.7199360767079505,0.44497607655502397,0.25870129870129865,0.3584905660377358,0.6093750000000002,0
0.41055718475073316,0.3369963369963371,0.2655325443786982,0.5178571428571425,0.15227352837504404,0.24817518248175185,0.21014782261286455,0.40669856459330145,0.39584415584415583,0.07547169811320756,0.14843750000000006,0
0.7243401759530792,0.84981684981685,0.5776627218934911,0.2232142857142855,0.17342262953824464,0.2335766423357665,0.17818617658809427,0.15789473684210525,0.3444155844155844,0.16981132075471697,0.12500000000000003,1
0.0967741935483871,0.380952380952381,0.2492603550295858,0.6071428571428571,0.2509693338033134,0.2627737226277373,0.24930083899320815,0.22488038277511968,0.34493506493506493,0.11320754716981131,0.3359375000000001,0
0.5219941348973607,0.44688644688644696,0.35872781065088755,0.6607142857142854,0.2016214310891787,0.2335766423357665,0.21254494606472232,0.18181818181818182,0.39740259740259737,0.14150943396226415,0.5390625000000001,0
0.7038123167155426,0.3003663003663004,0.35872781065088755,0.6964285714285711,0.1311244272118435,0.24817518248175185,0.1813823411905713,0.2775119617224881,0.3911688311688311,0.03773584905660378,0.06250000000000001,1
0.44868035190615835,0.2710622710622711,0.34393491124260356,0.6428571428571429,0.2016214310891787,0.39416058394160597,0.17738713543747503,0.31100478468899523,0.2353246753246753,0.056603773584905655,0.10937500000000003,0
0.39296187683284456,0.41758241758241765,0.5155325443786982,0.6607142857142854,0.2932675361297145,0.2919708029197081,0.26767878545745105,0.26315789473684215,0.29194805194805196,0.028301886792452827,0.5390625000000001,0
0.41055718475073316,0.3516483516483518,0.4223372781065089,0.7053571428571422,0.24391963341557982,0.2919708029197081,0.19736316420295646,0.22009569377990434,0.34597402597402593,0.0,0.5625000000000002,0
0.5395894428152492,0.3956043956043957,0.45340236686390534,0.6696428571428565,0.3778639407825168,0.2919708029197081,0.1813823411905713,0.1674641148325359,0.34597402597402593,0.12264150943396226,0.31250000000000006,0
0.6304985337243402,0.3663003663003664,0.3276627218934911,0.6874999999999998,0.46246034543531905,0.39416058394160597,0.25809029165001995,0.2775119617224881,0.3496103896103896,0.028301886792452827,0.2890625000000001,0
0.6862170087976539,0.46153846153846156,0.2655325443786982,0.6964285714285711,0.2016214310891787,0.24817518248175185,0.18617658809428686,0.26315789473684215,0.3979220779220779,0.056603773584905655,0.5156250000000001,1
0.6686217008797654,0.44688644688644696,0.4681952662721893,0.6428571428571429,0.2932675361297145,0.24817518248175185,0.27327207351178584,0.31100478468899523,0.3968831168831169,0.08490566037735849,0.47656250000000017,1
0.7419354838709677,1.0,0.4371301775147929,0.7410714285714279,0.32146633768064864,0.2627737226277373,0.202157411106672,0.1674641148325359,0.44779220779220785,0.14150943396226415,0.2421875000000001,1
0.5571847507331378,0.3003663003663004,0.45340236686390534,0.6160714285714284,0.39196334155798385,0.42335766423357674,0.20854974031162604,0.26315789473684215,0.4368831168831169,0.03773584905660378,0.26562500000000006,0
0.5953079178885631,0.49084249084249093,0.5465976331360947,0.7499999999999992,0.2016214310891787,0.2919708029197081,0.17738713543747503,0.2583732057416268,0.3818181818181818,0.01886792452830189,0.5000000000000001,0
0.6129032258064516,0.44688644688644696,0.4223372781065089,0.6428571428571429,0.2509693338033134,0.30656934306569356,0.2820615261685977,0.30622009569377995,0.44259740259740266,0.009433962264150952,0.47656250000000017,0
0.501466275659824,0.41758241758241765,0.40606508875739644,0.6249999999999996,0.32851603806838214,0.467153284671533,0.2820615261685977,0.2679425837320575,0.3953246753246753,0.11320754716981131,0.10937500000000003,0
0.8709677419354839,0.3369963369963371,0.7492603550295858,0.5982142857142851,0.2509693338033134,0.30656934306569356,0.2908509788254095,0.16267942583732056,0.3438961038961039,0.14150943396226415,0.4531250000000001,1
0.906158357771261,0.8791208791208793,0.2492603550295858,0.4196428571428573,0.22277053225237928,0.3211678832116789,0.1797842588893328,0.2583732057416268,0.3953246753246753,0.03773584905660378,0.5625000000000002,1
0.6510263929618768,0.15384615384615388,0.4844674556213018,0.5089285714285713,0.2509693338033134,0.2919708029197081,0.18058330003995207,0.27272727272727276,0.44883116883116886,0.056603773584905655,0.31250000000000006,0
0.9266862170087976,0.6886446886446889,0.6708579881656804,0.3303571428571427,0.2016214310891787,0.24817518248175185,0.18937275269676387,0.31100478468899523,0.4472727272727273,0.056603773584905655,0.31250000000000006,1
0.9618768328445748,0.6080586080586081,0.7344674556213018,0.15178571428571408,0.23686993302784634,0.2335766423357665,0.19336795844986016,0.30622009569377995,0.4322077922077922,0.08490566037735849,0.10937500000000003,1
0.8533724340175953,0.3003663003663004,0.625,0.7767857142857137,0.24391963341557982,0.2335766423357665,0.2812624850179784,0.31578947368421056,0.38545454545454544,0.11320754716981131,0.3359375000000001,1
0.7038123167155426,0.5128205128205129,0.34393491124260356,0.24107142857142877,0.2580190341910469,0.24817518248175185,0.2844586496204554,0.2679425837320575,0.3911688311688311,0.03773584905660378,0.039062500000000014,1
0.6304985337243402,0.3369963369963371,1.0,0.5089285714285713,0.27211843496651394,0.2773722627737227,0.21014782261286455,0.2775119617224881,0.3454545454545454,0.056603773584905655,0.5390625000000001,1
0.7595307917888563,0.7326007326007328,0.7034023668639053,0.5982142857142851,0.3778639407825168,0.24817518248175185,0.17738713543747503,0.3301435406698565,0.39324675324675323,0.056603773584905655,0.5625000000000002,1
0.8533724340175953,0.2710622710622711,0.8439349112426036,0.24107142857142877,0.4554106450475855,0.24817518248175185,0.2181382341190571,0.35406698564593303,0.39064935064935064,0.08490566037735849,0.21875000000000003,1
0.44868035190615835,0.6080586080586081,0.28032544378698226,0.15178571428571408,0.2016214310891787,0.39416058394160597,0.2181382341190571,0.40669856459330145,0.43272727272727274,0.08490566037735849,0.26562500000000006,0
0.7976539589442815,0.6227106227106228,0.4681952662721893,0.4196428571428573,0.27211843496651394,0.2773722627737227,0.21094686376348382,0.1722488038277512,0.33610389610389607,0.03773584905660378,0.2421875000000001,1
0.906158357771261,0.28571428571428575,0.9681952662721893,0.5089285714285713,0.2016214310891787,0.30656934306569356,0.1813823411905713,0.014354066985645933,0.3953246753246753,0.009433962264150952,0.10937500000000003,1
0.8709677419354839,0.380952380952381,0.5776627218934911,0.3303571428571427,0.24391963341557982,0.2919708029197081,0.18937275269676387,0.2583732057416268,0.3807792207792208,0.028301886792452827,0.12500000000000003,1
0.6510263929618768,0.8351648351648354,0.4844674556213018,0.4196428571428573,0.32146633768064864,0.2919708029197081,0.18058330003995207,0.1722488038277512,0.38597402597402597,0.01886792452830189,0.38281250000000006,1
0.3724340175953079,0.17582417582417587,0.2492603550295858,0.5982142857142851,0.27352837504406063,0.2773722627737227,0.4035157810627247,0.44497607655502397,0.3225974025974026,0.3962264150943396,0.5312500000000001,0
0.8533724340175953,0.3663003663003664,0.45340236686390534,0.5089285714285713,0.5075784279168136,0.45255474452554756,0.18377946464242906,0.368421052631579,0.7745454545454545,0.5,0.6093750000000002,1
0.9618768328445748,0.4761904761904763,0.8439349112426036,0.3303571428571427,0.31653154740923517,0.6423357664233579,0.6264482620854974,0.21052631578947373,0.5787012987012987,0.21698113207547168,0.0,1
0.8328445747800587,0.28571428571428575,0.40606508875739644,0.15178571428571408,0.4229820232640113,0.24817518248175185,0.31961646024770274,0.5550239234449761,0.22857142857142854,0.33962264150943394,0.5312500000000001,1
0.6129032258064516,0.5714285714285715,0.5465976331360947,0.4196428571428573,0.25237927388086007,0.21897810218978106,0.7039552536955652,0.4497607655502393,0.4784415584415585,0.24528301886792453,0.38281250000000006,1
0.7595307917888563,0.10989010989010994,0.5155325443786982,0.3303571428571427,0.3376806485724357,0.4379562043795621,0.8238114262884537,0.3732057416267943,0.5407792207792208,0.5754716981132076,0.14843750000000006,1
0.6686217008797654,0.5567765567765569,0.5939349112426036,0.24107142857142877,0.4229820232640113,0.5985401459854016,0.5785057930483419,0.6937799043062202,0.7906493506493507,0.19811320754716982,0.7578125000000002,1
0.8152492668621701,0.3369963369963371,0.4681952662721893,0.15178571428571408,0.21008107155445896,0.2627737226277373,0.48821414302836597,0.41626794258373206,0.2462337662337662,0.3962264150943396,0.5312500000000001,1
0.7038123167155426,0.4761904761904763,0.6087278106508875,0.5089285714285713,0.31653154740923517,0.467153284671533,0.14702357171394326,0.44497607655502397,0.6207792207792209,0.2641509433962264,0.22656250000000003,1
0.7595307917888563,0.5128205128205129,0.5776627218934911,0.5982142857142851,0.48642932675361306,0.5547445255474454,0.6320415501398321,0.21052631578947373,0.43792207792207793,0.33962264150943394,0.6875000000000001,1
0.7419354838709677,0.3003663003663004,0.6560650887573964,0.24107142857142877,0.6351780049347903,0.2773722627737227,0.4642429085097882,0.22009569377990434,0.5272727272727273,0.23584905660377356,0.3046875000000001,1
0.8709677419354839,0.5421245421245423,0.8439349112426036,0.4196428571428573,0.25237927388086007,0.37956204379562053,0.5785057930483419,0.5454545454545454,0.6831168831168831,0.5188679245283019,0.0,1
0.4662756598240469,0.2710622710622711,0.5628698224852071,0.5089285714285713,0.3376806485724357,0.30656934306569356,0.3124250898921294,0.47846889952153115,0.9054545454545454,0.2641509433962264,0.14843750000000006,0
0.8152492668621701,0.3663003663003664,0.4844674556213018,0.5982142857142851,0.4229820232640113,0.2919708029197081,0.4890131841789852,0.2583732057416268,0.5667532467532468,0.37735849056603776,0.6093750000000002,1
0.7243401759530792,0.5714285714285715,0.5776627218934911,0.3303571428571427,0.2953824462460346,0.5547445255474454,0.38433879344786254,0.8373205741626795,0.9927272727272727,0.10377358490566038,0.22656250000000003,1
0.6129032258064516,0.28571428571428575,0.5465976331360947,0.24107142857142877,0.6351780049347903,0.3211678832116789,0.727926488214143,0.21052631578947373,0.5823376623376624,0.21698113207547168,0.4531250000000001,0
0.6862170087976539,0.7179487179487181,0.6708579881656804,0.4196428571428573,0.3376806485724357,0.37956204379562053,0.10627247303236116,0.3301435406698565,0.39064935064935064,0.4150943396226415,0.38281250000000006,1
0.9618768328445748,0.6520146520146521,0.7803254437869822,0.5089285714285713,0.4652802255904125,0.2773722627737227,0.19336795844986016,0.27272727272727276,0.6202597402597403,0.5188679245283019,0.3046875000000001,1
0.4838709677419355,0.6886446886446889,0.4992603550295858,0.5982142857142851,0.3588297497356363,0.4087591240875913,0.6664003196164602,0.5550239234449761,0.7480519480519481,0.24528301886792453,0.07812500000000001,0
0.7419354838709677,0.3150183150183151,0.28032544378698226,0.7767857142857137,0.48642932675361306,0.24817518248175185,0.4890131841789852,0.44497607655502397,0.16311688311688313,0.33962264150943394,0.0,1
0.906158357771261,0.8644688644688646,0.3276627218934911,0.8660714285714284,0.2312301727176595,0.2919708029197081,0.30443467838593685,0.8373205741626795,0.4784415584415585,0.21698113207547168,0.5312500000000001,1
0.7038123167155426,0.19047619047619052,0.6087278106508875,0.3303571428571427,0.4229820232640113,0.613138686131387,0.2429085097882541,0.23923444976076558,0.3657142857142857,0.32075471698113206,0.7578125000000002,1
0.7771260997067448,0.3003663003663004,0.38979289940828404,0.9553571428571422,0.31653154740923517,0.36496350364963515,0.6264482620854974,0.31100478468899523,0.42077922077922086,0.1792452830188679,0.07812500000000001,1
0.9442815249266863,0.41758241758241765,0.8276627218934911,0.4196428571428573,0.25237927388086007,0.2627737226277373,0.13983220135836996,0.18660287081339716,0.7241558441558442,0.33962264150943394,0.4531250000000001,1
0.6304985337243402,0.7692307692307694,0.40606508875739644,0.8660714285714284,0.6351780049347903,0.3211678832116789,0.22453056332401117,0.5933014354066986,0.7745454545454545,0.24528301886792453,0.8359375000000002,1
0.6129032258064516,0.5567765567765569,0.375,0.3303571428571427,0.3376806485724357,0.37956204379562053,0.3435876947662804,0.6363636363636364,0.4233766233766234,0.37735849056603776,0.6093750000000002,1
0.8328445747800587,0.46153846153846156,0.5939349112426036,0.5982142857142851,0.5717307014451886,0.5547445255474454,0.4890131841789852,0.39234449760765555,0.31792207792207794,0.21698113207547168,0.6875000000000001,1
0.6686217008797654,0.2710622710622711,0.639792899408284,0.7767857142857137,0.18893197039125836,0.30656934306569356,0.5441470235717139,0.35406698564593303,0.4742857142857143,0.3584905660377358,0.38281250000000006,1
0.8709677419354839,0.49084249084249093,0.7344674556213018,0.3303571428571427,0.31653154740923517,0.7153284671532849,0.22692768677586894,0.44497607655502397,0.5683116883116883,0.2641509433962264,0.22656250000000003,1
0.4838709677419355,0.3150183150183151,0.625,1.0,0.5075784279168136,0.2627737226277373,0.14942069516580103,0.8421052631578948,0.9064935064935065,0.5377358490566038,0.0,0
0.906158357771261,0.5128205128205129,0.6087278106508875,0.4196428571428573,0.6351780049347903,0.37956204379562053,0.28605673192169395,0.5933014354066986,0.6722077922077923,0.23584905660377356,0.4531250000000001,1
0.7038123167155426,0.3956043956043957,0.8128698224852071,0.24107142857142877,0.3376806485724357,0.2773722627737227,0.1909708349980024,0.3732057416267943,0.3231168831168831,0.10377358490566038,0.6093750000000002,1
0.3196480938416422,0.28571428571428575,0.5303254437869822,0.3303571428571427,0.25237927388086007,0.2919708029197081,0.5041949660407511,0.25358851674641153,0.5844155844155844,0.32075471698113206,0.07812500000000001,0
0.7419354838709677,0.5128205128205129,0.4844674556213018,0.4196428571428573,0.4229820232640113,0.36496350364963515,0.23971234518577705,0.5550239234449761,0.267012987012987,0.16037735849056603,0.22656250000000003,1
0.6686217008797654,0.3663003663003664,0.6708579881656804,0.5089285714285713,0.3376806485724357,0.30656934306569356,0.31961646024770274,0.40669856459330145,0.37454545454545457,0.2641509433962264,0.38281250000000006,0
0.5747800586510264,0.07326007326007328,0.34393491124260356,0.5982142857142851,0.5717307014451886,0.6423357664233579,0.15501398322013582,0.2583732057416268,0.6976623376623377,0.5188679245283019,0.0,0
0.6510263929618768,0.4761904761904763,1.0,0.7767857142857137,0.2312301727176595,0.2773722627737227,0.26368357970435474,0.28708133971291866,0.601038961038961,0.37735849056603776,0.14843750000000006,1
0.9618768328445748,0.46153846153846156,0.7181952662721893,0.8660714285714284,0.31653154740923517,0.37956204379562053,0.5593288054334798,0.5550239234449761,0.17454545454545456,0.2830188679245283,0.5312500000000001,1
0.7243401759530792,0.3369963369963371,0.4844674556213018,0.7767857142857137,0.4229820232640113,0.2919708029197081,0.22453056332401117,0.8421052631578948,0.2898701298701299,0.5943396226415093,0.8359375000000002,1
0.6129032258064516,0.4761904761904763,0.4371301775147929,0.7767857142857137,0.27352837504406063,0.5985401459854016,0.20455453455852976,0.3732057416267943,0.42181818181818187,0.44339622641509435,0.6093750000000002,0
0.8152492668621701,0.380952380952381,0.5155325443786982,1.0,0.550581600281988,0.6569343065693433,0.435477427087495,0.5885167464114833,0.7241558441558442,0.32075471698113206,0.0,1
0.8533724340175953,0.3516483516483518,0.6087278106508875,0.4196428571428573,0.25237927388086007,0.2773722627737227,0.23411905713144227,0.6937799043062202,0.9942857142857143,0.46226415094339623,0.6875000000000001,1
0.7038123167155426,0.13919413919413923,0.5939349112426036,0.7767857142857137,0.6563271060979908,0.467153284671533,0.4642429085097882,0.368421052631579,0.6914285714285715,0.6320754716981131,0.6093750000000002,1
0.6510263929618768,0.3663003663003664,0.6560650887573964,0.5982142857142851,0.2953824462460346,0.6423357664233579,0.320415501398322,0.21052631578947373,0.26181818181818184,0.3962264150943396,0.0,0
0.6304985337243402,0.28571428571428575,0.4681952662721893,0.5089285714285713,0.550581600281988,0.30656934306569356,0.3068318018377946,0.35885167464114837,0.3475324675324675,0.16037735849056603,0.5312500000000001,0
0.6862170087976539,0.7326007326007328,0.5303254437869822,0.5982142857142851,0.27352837504406063,0.5839416058394161,0.2540950858969237,0.44497607655502397,0.7475324675324676,0.19811320754716982,0.38281250000000006,1
0.9442815249266863,0.3956043956043957,0.625,0.7767857142857137,0.6563271060979908,0.2627737226277373,0.320415501398322,0.9043062200956938,0.8374025974025975,0.4150943396226415,0.4531250000000001,1
0.9266862170087976,0.6080586080586081,0.639792899408284,0.8660714285714284,0.25237927388086007,0.36496350364963515,0.18937275269676387,0.5550239234449761,0.27844155844155843,0.6320754716981131,0.8359375000000002,1
0.906158357771261,0.5934065934065935,0.5628698224852071,0.3303571428571427,0.4229820232640113,0.3211678832116789,0.4091090691170595,0.4593301435406699,0.42649350649350654,0.2641509433962264,0.6093750000000002,1
0.9618768328445748,0.3003663003663004,0.6871301775147929,0.4196428571428573,0.31653154740923517,0.37956204379562053,0.31961646024770274,0.6602870813397129,0.4742857142857143,0.24528301886792453,0.9140625000000002,1
0.7976539589442815,0.3150183150183151,0.5465976331360947,0.8660714285714284,0.40112795206203744,0.5547445255474454,0.19336795844986016,0.41626794258373206,0.5688311688311689,0.4150943396226415,0.5312500000000001,1
0.4662756598240469,0.28571428571428575,0.40606508875739644,0.26785714285714324,0.2953824462460346,0.2773722627737227,0.3068318018377946,0.16267942583732056,0.2425974025974026,0.1792452830188679,0.3046875000000001,0
0.501466275659824,0.3369963369963371,0.4681952662721893,0.20535714285714304,0.4229820232640113,0.45255474452554756,0.4794246903715541,0.23444976076555024,0.9942857142857143,0.32075471698113206,0.0,0
0.3724340175953079,0.3956043956043957,0.6087278106508875,0.08928571428571468,0.31653154740923517,0.7737226277372266,0.5601278465840991,0.36363636363636365,0.19636363636363638,0.2641509433962264,0.4531250000000001,0
0.4662756598240469,0.21978021978021986,0.5939349112426036,0.0625000000000002,0.5287275290800142,0.5985401459854016,0.466640031961646,0.44497607655502397,0.30701298701298696,0.46226415094339623,0.6093750000000002,0
0.6686217008797654,0.15384615384615388,0.6560650887573964,0.0625000000000002,0.6993302784631654,0.36496350364963515,0.2660807031562125,0.6602870813397129,0.5953246753246754,0.5754716981132076,0.22656250000000003,0
0.5747800586510264,0.3003663003663004,0.4681952662721893,0.026785714285714485,0.3588297497356363,0.30656934306569356,0.4330803036356372,0.5550239234449761,0.27064935064935064,0.4339622641509434,0.8359375000000002,0
0.39296187683284456,0.23443223443223446,0.4223372781065089,1.0,0.5287275290800142,0.978102189781022,0.3316020775069916,0.21531100478468904,0.6202597402597403,0.2641509433962264,0.5312500000000001,0
0.5953079178885631,0.41758241758241765,0.4371301775147929,0.0625000000000002,0.6563271060979908,0.7591240875912411,0.22692768677586894,0.2583732057416268,0.38285714285714284,0.46226415094339623,0.0,0
0.4662756598240469,0.3150183150183151,0.4371301775147929,0.20535714285714304,0.5717307014451886,0.36496350364963515,0.3531761885737115,0.4114832535885168,0.3225974025974026,0.5943396226415093,0.22656250000000003,0
0.4838709677419355,0.3150183150183151,0.7344674556213018,0.08035714285714265,0.3376806485724357,0.5985401459854016,0.44186975629244907,0.5550239234449761,0.7657142857142857,0.44339622641509435,0.38281250000000006,0
0.6304985337243402,0.17582417582417587,0.7181952662721893,0.07142857142857142,0.6563271060979908,0.8029197080291973,0.4330803036356372,0.6220095693779903,0.6202597402597403,0.6132075471698112,0.14843750000000006,0
0.5219941348973607,0.3369963369963371,0.5628698224852071,0.10714285714285714,0.8057807543179415,0.5255474452554746,0.6640031961646023,0.3301435406698565,0.44207792207792207,0.21698113207547168,0.4531250000000001,0
0.7419354838709677,0.19047619047619052,0.375,0.0625000000000002,0.5075784279168136,0.24817518248175185,0.26687974430683176,0.21531100478468904,0.6940259740259741,0.44339622641509435,0.3046875000000001,1
